"id","occ","momage","anti","female","childage","hispanic","black","momwork","married","self","pov","antiscore"
328,90,19,5,0,9.166667,0,1,0,0,15,1,88
328,92,19,5,0,9.166667,0,1,0,0,18,0,94
328,94,19,6,0,9.166667,0,1,0,0,19,1,93
329,90,23,2,1,9.833333,0,1,0,1,22,1,26
329,92,23,0,1,9.833333,0,1,0,1,22,0,9
329,94,23,1,1,9.833333,0,1,0,1,21,0,17
330,90,24,0,0,8.833333,0,1,0,1,12,1,9
330,92,24,0,0,8.833333,0,1,0,1,23,0,20
330,94,24,0,0,8.833333,0,1,0,1,24,0,20
331,90,22,1,0,9.833333,0,1,0,1,18,0,30
331,92,22,4,0,9.833333,0,1,0,1,22,0,74
331,94,22,4,0,9.833333,0,1,0,1,20,1,74
332,90,21,0,0,8,0,1,0,0,19,0,2
332,92,21,1,0,8,0,1,0,0,19,0,6
332,94,21,1,0,8,0,1,0,0,20,0,22
333,90,21,3,1,8.166667,0,1,0,1,18,1,58
333,92,21,2,1,8.166667,0,1,0,1,17,0,40
333,94,21,2,1,8.166667,0,1,0,1,13,1,30
334,90,23,4,1,9,0,1,0,0,18,0,72
334,92,23,4,1,9,0,1,0,0,21,0,79
334,94,23,2,1,9,0,1,0,0,14,0,36
335,90,20,1,1,9.166667,0,1,0,0,20,0,24
335,92,20,0,1,9.166667,0,1,0,0,23,0,3
335,94,20,1,1,9.166667,0,1,0,0,23,0,7
336,90,17,0,1,9.333333,0,1,0,1,21,1,5
336,92,17,4,1,9.333333,0,1,0,1,13,1,76
336,94,17,0,1,9.333333,0,1,0,1,23,0,10
337,90,19,1,1,9.833333,0,1,0,0,16,1,1
337,92,19,1,1,9.833333,0,1,0,0,22,1,6
337,94,19,5,1,9.833333,0,1,0,0,22,1,89
338,90,23,5,1,9.25,0,1,0,0,17,0,90
338,92,23,6,1,9.25,0,1,0,0,14,0,94
338,94,23,4,1,9.25,0,1,0,0,20,1,78
339,90,24,2,0,8.333333,0,1,0,0,22,0,41
339,92,24,2,0,8.333333,0,1,0,0,21,0,57
339,94,24,3,0,8.333333,0,1,0,0,19,1,66
340,90,18,2,0,10,0,1,0,1,19,1,28
340,92,18,2,0,10,0,1,0,1,23,1,49
340,94,18,5,0,10,0,1,0,1,20,1,98
341,90,19,2,1,9.75,0,1,0,0,21,1,41
341,92,19,1,1,9.75,0,1,0,0,24,1,24
341,94,19,2,1,9.75,0,1,0,0,23,0,20
342,90,22,1,1,8.25,0,1,0,0,21,0,22
342,92,22,1,1,8.25,0,1,0,0,20,0,1
342,94,22,0,1,8.25,0,1,0,0,24,0,3
343,90,20,1,0,9.166667,0,1,0,1,18,1,18
343,92,20,4,0,9.166667,0,1,0,1,11,0,89
343,94,20,2,0,9.166667,0,1,0,1,22,1,39
344,90,18,0,1,9.666667,0,1,0,0,18,0,10
344,92,18,1,1,9.666667,0,1,0,0,20,1,22
344,94,18,1,1,9.666667,0,1,0,0,19,0,7
345,90,19,3,0,8.75,0,1,0,1,18,1,69
345,92,19,4,0,8.75,0,1,0,1,16,1,81
345,94,19,4,0,8.75,0,1,0,1,12,0,87
346,90,17,3,1,9,0,1,1,0,17,1,66
346,92,17,2,1,9,0,1,1,0,23,1,45
346,94,17,2,1,9,0,1,1,0,24,1,27
347,90,22,3,1,8.166667,0,1,1,0,24,1,67
347,92,22,1,1,8.166667,0,1,1,0,21,1,19
347,94,22,2,1,8.166667,0,1,1,0,13,1,26
348,90,22,3,0,9.666667,0,1,1,0,21,0,56
348,92,22,6,0,9.666667,0,1,1,0,20,1,94
348,94,22,6,0,9.666667,0,1,1,0,24,1,90
349,90,22,3,0,8.583333,0,1,1,0,20,1,56
349,92,22,0,0,8.583333,0,1,1,0,24,1,11
349,94,22,0,0,8.583333,0,1,1,0,24,1,18
350,90,19,1,0,8.083333,0,1,0,1,21,1,8
350,92,19,1,0,8.083333,0,1,0,1,18,0,5
350,94,19,0,0,8.083333,0,1,0,1,22,0,11
351,90,21,0,1,8.333333,0,1,1,0,20,1,3
351,92,21,1,1,8.333333,0,1,1,0,24,1,2
351,94,21,1,1,8.333333,0,1,1,0,18,1,11
352,90,16,1,0,9.833333,0,1,0,0,24,0,16
352,92,16,0,0,9.833333,0,1,0,0,24,1,11
352,94,16,0,0,9.833333,0,1,0,0,23,1,5
353,90,18,2,0,8.75,0,1,0,0,17,0,44
353,92,18,2,0,8.75,0,1,0,0,24,1,30
353,94,18,2,0,8.75,0,1,0,0,23,0,59
354,90,23,2,0,8.083333,0,1,0,0,24,0,35
354,92,23,1,0,8.083333,0,1,0,0,24,0,11
354,94,23,2,0,8.083333,0,1,0,0,24,1,46
355,90,20,2,0,9.083333,0,1,1,0,21,1,48
355,92,20,0,0,9.083333,0,1,1,0,18,1,13
355,94,20,0,0,9.083333,0,1,1,0,21,1,27
356,90,18,1,1,8.583333,0,1,0,0,14,0,19
356,92,18,0,1,8.583333,0,1,0,0,18,0,10
356,94,18,0,1,8.583333,0,1,0,0,16,0,9
357,90,18,5,0,9.666667,0,1,0,0,20,1,93
357,92,18,4,0,9.666667,0,1,0,0,20,1,93
357,94,18,2,0,9.666667,0,1,0,0,20,1,27
358,90,22,4,1,8.75,0,1,1,1,15,1,73
358,92,22,6,1,8.75,0,1,1,1,18,1,95
358,94,22,2,1,8.75,0,1,1,1,20,1,49
359,90,23,0,1,8.5,0,1,0,1,23,1,9
359,92,23,2,1,8.5,0,1,0,1,18,1,33
359,94,23,2,1,8.5,0,1,0,1,21,1,21
360,90,17,3,0,9.166667,0,1,0,0,14,0,60
360,92,17,1,0,9.166667,0,1,0,0,23,0,3
360,94,17,4,0,9.166667,0,1,0,0,21,1,98
361,90,23,1,1,8.833333,1,0,0,1,18,1,2
361,92,23,0,1,8.833333,1,0,0,1,15,0,6
361,94,23,0,1,8.833333,1,0,0,1,14,0,3
362,90,22,2,1,8.916667,0,1,1,1,18,1,35
362,92,22,1,1,8.916667,0,1,1,1,21,1,4
362,94,22,0,1,8.916667,0,1,1,1,21,1,10
363,90,19,2,0,8,1,0,1,1,22,0,39
363,92,19,3,0,8,1,0,1,1,24,0,58
363,94,19,2,0,8,1,0,1,1,23,0,68
364,90,20,0,0,9.5,0,1,0,0,19,1,9
364,92,20,5,0,9.5,0,1,0,0,18,0,93
364,94,20,3,0,9.5,0,1,0,0,18,0,50
365,90,21,1,1,9.166667,1,0,0,1,17,1,4
365,92,21,0,1,9.166667,1,0,0,1,16,1,6
365,94,21,1,1,9.166667,1,0,0,1,17,0,20
366,90,24,0,1,8.25,1,0,0,0,12,0,3
366,92,24,0,1,8.25,1,0,0,0,18,0,7
366,94,24,0,1,8.25,1,0,0,0,21,0,6
367,90,22,0,1,9.083333,0,1,0,1,14,0,10
367,92,22,1,1,9.083333,0,1,0,1,12,0,25
367,94,22,0,1,9.083333,0,1,0,1,16,0,6
368,90,18,2,0,8.333333,0,1,1,0,23,1,26
368,92,18,1,0,8.333333,0,1,1,0,23,1,28
368,94,18,0,0,8.333333,0,1,1,0,19,1,5
369,90,20,1,1,9.416667,0,1,1,0,21,1,25
369,92,20,1,1,9.416667,0,1,1,0,23,1,17
369,94,20,1,1,9.416667,0,1,1,0,22,1,11
370,90,21,1,1,8.75,1,0,1,0,24,1,17
370,92,21,2,1,8.75,1,0,1,0,21,1,38
370,94,21,3,1,8.75,1,0,1,0,22,1,50
371,90,23,1,1,8.666667,0,1,0,0,22,0,18
371,92,23,1,1,8.666667,0,1,0,0,23,0,18
371,94,23,2,1,8.666667,0,1,0,0,23,0,32
372,90,20,2,1,9.75,0,1,0,0,17,0,45
372,92,20,1,1,9.75,0,1,0,0,18,1,8
372,94,20,1,1,9.75,0,1,0,0,24,1,4
373,90,21,5,0,8.333333,0,1,0,0,20,0,94
373,92,21,3,0,8.333333,0,1,0,0,23,1,66
373,94,21,5,0,8.333333,0,1,0,0,24,1,91
374,90,24,2,1,8.25,0,1,0,0,24,0,40
374,92,24,6,1,8.25,0,1,0,0,12,0,100
374,94,24,3,1,8.25,0,1,0,0,17,1,50
375,90,21,1,0,8.916667,0,1,0,1,21,0,21
375,92,21,0,0,8.916667,0,1,0,1,22,0,12
375,94,21,0,0,8.916667,0,1,0,1,21,0,27
376,90,23,0,0,8.916667,0,1,0,1,17,0,8
376,92,23,0,0,8.916667,0,1,0,1,18,0,8
376,94,23,0,0,8.916667,0,1,0,1,22,0,23
377,90,22,0,1,8.916667,0,1,0,0,23,1,6
377,92,22,1,1,8.916667,0,1,0,0,24,0,2
377,94,22,1,1,8.916667,0,1,0,0,24,0,14
378,90,21,2,0,9.083333,0,1,0,0,21,1,54
378,92,21,3,0,9.083333,0,1,0,0,21,1,62
378,94,21,0,0,9.083333,0,1,0,0,24,1,6
379,90,19,0,1,9.166667,0,1,0,0,22,0,6
379,92,19,0,1,9.166667,0,1,0,0,23,0,6
379,94,19,2,1,9.166667,0,1,0,0,24,0,25
380,90,17,1,1,9.916667,1,0,1,1,24,1,8
380,92,17,3,1,9.916667,1,0,1,1,19,1,58
380,94,17,2,1,9.916667,1,0,1,1,21,0,29
381,90,20,4,0,8.25,0,1,0,1,18,0,75
381,92,20,3,0,8.25,0,1,0,1,21,0,66
381,94,20,3,0,8.25,0,1,0,1,21,1,57
382,90,19,1,1,8.666667,0,1,1,0,18,1,2
382,92,19,3,1,8.666667,0,1,1,0,24,1,66
382,94,19,1,1,8.666667,0,1,1,0,23,1,9
383,90,21,5,1,9.333333,0,1,1,1,20,1,89
383,92,21,5,1,9.333333,0,1,1,1,17,1,84
383,94,21,4,1,9.333333,0,1,1,1,19,1,74
384,90,22,5,1,8,0,1,1,1,23,1,85
384,92,22,5,1,8,0,1,1,1,21,1,83
384,94,22,6,1,8,0,1,1,1,16,1,95
385,90,23,4,0,9.5,0,1,0,1,17,1,89
385,92,23,5,0,9.5,0,1,0,1,22,1,89
385,94,23,6,0,9.5,0,1,0,1,20,0,91
386,90,19,4,0,8.166667,0,1,1,0,20,1,76
386,92,19,6,0,8.166667,0,1,1,0,23,1,95
386,94,19,3,0,8.166667,0,1,1,0,17,1,56
387,90,18,0,0,9.25,0,1,0,0,23,1,2
387,92,18,1,0,9.25,0,1,0,0,24,1,17
387,94,18,0,0,9.25,0,1,0,0,24,1,10
388,90,17,1,1,8.333333,0,1,0,0,16,1,24
388,92,17,2,1,8.333333,0,1,0,0,23,1,25
388,94,17,2,1,8.333333,0,1,0,0,24,1,27
389,90,22,5,0,9.083333,0,1,0,0,20,0,93
389,92,22,2,0,9.083333,0,1,0,0,23,0,53
389,94,22,2,0,9.083333,0,1,0,0,22,1,51
390,90,22,2,1,9.333333,0,1,1,1,22,1,45
390,92,22,4,1,9.333333,0,1,1,1,11,1,70
390,94,22,6,1,9.333333,0,1,1,1,12,1,94
391,90,20,1,0,9.166667,0,1,0,0,21,0,20
391,92,20,2,0,9.166667,0,1,0,0,19,0,39
391,94,20,0,0,9.166667,0,1,0,0,13,0,29
392,90,20,0,1,9.833333,0,1,1,0,24,0,7
392,92,20,0,1,9.833333,0,1,1,0,20,0,4
392,94,20,1,1,9.833333,0,1,1,0,22,0,5
393,90,21,3,0,8.75,0,1,1,0,22,0,61
393,92,21,3,0,8.75,0,1,1,0,24,0,57
393,94,21,4,0,8.75,0,1,1,0,24,0,88
394,90,18,0,1,8.583333,0,1,0,0,12,0,6
394,92,18,2,1,8.583333,0,1,0,0,22,0,31
394,94,18,2,1,8.583333,0,1,0,0,21,0,22
395,90,19,0,0,8.25,0,1,1,0,11,0,4
395,92,19,1,0,8.25,0,1,1,0,23,0,9
395,94,19,2,0,8.25,0,1,1,0,21,0,65
396,90,18,2,1,9,0,1,0,0,16,0,33
396,92,18,3,1,9,0,1,0,0,17,0,67
396,94,18,2,1,9,0,1,0,0,23,0,35
397,90,21,4,0,9.25,0,1,1,0,24,1,72
397,92,21,5,0,9.25,0,1,1,0,21,1,86
397,94,21,5,0,9.25,0,1,1,0,24,1,80
398,90,18,0,1,9.416667,0,1,0,0,22,1,4
398,92,18,1,1,9.416667,0,1,0,0,21,1,24
398,94,18,0,1,9.416667,0,1,0,0,24,0,7
399,90,18,2,0,8.25,0,1,0,0,16,0,42
399,92,18,2,0,8.25,0,1,0,0,20,1,59
399,94,18,1,0,8.25,0,1,0,0,20,1,11
400,90,22,2,1,9.416667,0,1,0,1,23,0,38
400,92,22,1,1,9.416667,0,1,0,1,20,0,21
400,94,22,2,1,9.416667,0,1,0,1,21,0,38
401,90,20,1,1,8,0,1,0,0,24,0,21
401,92,20,1,1,8,0,1,0,0,22,0,8
401,94,20,1,1,8,0,1,0,0,23,0,17
402,90,17,2,1,8.916667,0,1,0,0,22,1,25
402,92,17,1,1,8.916667,0,1,0,0,22,1,8
402,94,17,1,1,8.916667,0,1,0,0,18,1,4
403,90,22,0,1,8.166667,0,1,0,0,24,1,2
403,92,22,1,1,8.166667,0,1,0,0,24,0,13
403,94,22,0,1,8.166667,0,1,0,0,21,0,6
404,90,21,0,1,8,1,0,0,0,23,0,9
404,92,21,0,1,8,1,0,0,0,18,0,2
404,94,21,0,1,8,1,0,0,0,24,0,4
405,90,24,0,1,9.25,1,0,0,1,21,0,2
405,92,24,0,1,9.25,1,0,0,1,16,0,9
405,94,24,3,1,9.25,1,0,0,1,23,0,54
406,90,24,3,0,8.583333,0,1,0,1,17,1,69
406,92,24,2,0,8.583333,0,1,0,1,24,0,46
406,94,24,2,0,8.583333,0,1,0,1,20,0,49
407,90,24,4,1,8.666667,0,1,0,0,22,0,78
407,92,24,1,1,8.666667,0,1,0,0,17,0,25
407,94,24,3,1,8.666667,0,1,0,0,23,0,50
408,90,19,0,1,8.833333,0,1,1,0,23,1,9
408,92,19,1,1,8.833333,0,1,1,0,24,1,14
408,94,19,1,1,8.833333,0,1,1,0,21,1,2
409,90,19,4,0,9.583333,0,1,0,1,22,1,82
409,92,19,4,0,9.583333,0,1,0,1,21,1,96
409,94,19,4,0,9.583333,0,1,0,1,21,0,88
410,90,16,0,0,9.583333,0,1,0,0,23,0,10
410,92,16,1,0,9.583333,0,1,0,0,23,0,19
410,94,16,1,0,9.583333,0,1,0,0,23,1,26
411,90,19,4,0,8.333333,1,0,1,1,20,1,78
411,92,19,4,0,8.333333,1,0,1,1,11,0,90
411,94,19,2,0,8.333333,1,0,1,1,19,0,38
412,90,22,2,1,10,0,1,0,1,19,0,31
412,92,22,2,1,10,0,1,0,1,22,0,30
412,94,22,4,1,10,0,1,0,1,24,0,73
413,90,19,1,1,8.083333,1,0,0,0,19,0,8
413,92,19,1,1,8.083333,1,0,0,0,24,0,5
413,94,19,2,1,8.083333,1,0,0,0,20,0,26
414,90,19,3,0,8.916667,1,0,1,0,20,1,60
414,92,19,3,0,8.916667,1,0,1,0,19,0,61
414,94,19,4,0,8.916667,1,0,1,0,24,0,92
415,90,20,0,1,8.583333,1,0,0,0,23,0,8
415,92,20,0,1,8.583333,1,0,0,0,23,0,2
415,94,20,0,1,8.583333,1,0,0,0,19,0,2
416,90,22,0,0,9.416667,1,0,0,0,15,0,4
416,92,22,0,0,9.416667,1,0,0,0,22,0,3
416,94,22,0,0,9.416667,1,0,0,0,20,0,10
417,90,19,1,1,8,0,1,0,0,22,0,8
417,92,19,3,1,8,0,1,0,0,12,0,64
417,94,19,1,1,8,0,1,0,0,9,1,16
418,90,17,3,0,9.916667,0,1,1,0,11,1,51
418,92,17,2,0,9.916667,0,1,1,0,14,1,27
418,94,17,5,0,9.916667,0,1,1,0,17,1,90
419,90,18,1,0,8.833333,0,1,1,0,21,1,4
419,92,18,2,0,8.833333,0,1,1,0,18,1,68
419,94,18,5,0,8.833333,0,1,1,0,17,1,87
420,90,18,0,1,8.333333,1,0,1,0,21,1,2
420,92,18,1,1,8.333333,1,0,1,0,23,1,17
420,94,18,2,1,8.333333,1,0,1,0,22,1,35
421,90,20,0,0,9.5,1,0,1,0,15,0,3
421,92,20,0,0,9.5,1,0,1,0,16,1,18
421,94,20,0,0,9.5,1,0,1,0,14,1,9
422,90,23,2,1,9.333333,0,1,1,0,24,0,30
422,92,23,3,1,9.333333,0,1,1,0,17,0,52
422,94,23,1,1,9.333333,0,1,1,0,24,0,16
423,90,22,2,0,8.25,1,0,0,0,20,0,52
423,92,22,0,0,8.25,1,0,0,0,24,0,3
423,94,22,1,0,8.25,1,0,0,0,24,0,16
424,90,19,1,0,8.333333,1,0,0,0,16,0,27
424,92,19,0,0,8.333333,1,0,0,0,18,0,18
424,94,19,0,0,8.333333,1,0,0,0,24,0,21
425,90,23,5,0,9.583333,0,1,1,0,24,0,89
425,92,23,5,0,9.583333,0,1,1,0,24,0,94
425,94,23,1,0,9.583333,0,1,1,0,24,0,25
426,90,23,2,1,9.333333,1,0,1,1,21,1,50
426,92,23,3,1,9.333333,1,0,1,1,24,1,62
426,94,23,1,1,9.333333,1,0,1,1,23,1,8
427,90,19,0,1,8.75,1,0,1,0,18,1,4
427,92,19,0,1,8.75,1,0,1,0,15,0,9
427,94,19,2,1,8.75,1,0,1,0,14,0,47
428,90,19,0,0,9.833333,0,1,0,0,19,0,7
428,92,19,2,0,9.833333,0,1,0,0,24,0,51
428,94,19,2,0,9.833333,0,1,0,0,22,1,44
429,90,21,3,1,8.083333,1,0,1,0,21,1,64
429,92,21,2,1,8.083333,1,0,1,0,17,1,50
429,94,21,4,1,8.083333,1,0,1,0,23,1,76
430,90,22,2,1,8.25,1,0,1,1,21,1,26
430,92,22,1,1,8.25,1,0,1,1,18,1,11
430,94,22,0,1,8.25,1,0,1,1,24,1,9
431,90,18,0,1,9.333333,1,0,1,0,24,1,10
431,92,18,0,1,9.333333,1,0,1,0,21,0,8
431,94,18,1,1,9.333333,1,0,1,0,17,1,4
432,90,18,0,1,9.166667,1,0,0,0,21,1,4
432,92,18,0,1,9.166667,1,0,0,0,24,0,2
432,94,18,0,1,9.166667,1,0,0,0,19,1,2
433,90,20,4,0,9.916667,0,1,1,0,15,1,86
433,92,20,5,0,9.916667,0,1,1,0,17,1,91
433,94,20,6,0,9.916667,0,1,1,0,24,1,97
434,90,22,0,0,8.75,1,0,0,0,13,0,10
434,92,22,0,0,8.75,1,0,0,0,19,0,15
434,94,22,0,0,8.75,1,0,0,0,12,0,28
435,90,20,3,0,9.916667,1,0,1,0,19,0,54
435,92,20,6,0,9.916667,1,0,1,0,17,0,100
435,94,20,6,0,9.916667,1,0,1,0,20,0,92
436,90,21,2,0,8.833333,1,0,1,0,23,0,41
436,92,21,3,0,8.833333,1,0,1,0,20,0,50
436,94,21,2,0,8.833333,1,0,1,0,22,0,67
437,90,19,1,1,8.083333,1,0,0,1,17,1,13
437,92,19,1,1,8.083333,1,0,0,1,11,1,7
437,94,19,2,1,8.083333,1,0,0,1,13,1,24
438,90,22,0,1,9.083333,1,0,0,0,23,0,3
438,92,22,1,1,9.083333,1,0,0,0,23,0,21
438,94,22,0,1,9.083333,1,0,0,0,19,0,9
439,90,24,1,0,8.25,1,0,1,0,20,0,11
439,92,24,0,0,8.25,1,0,1,0,17,0,4
439,94,24,1,0,8.25,1,0,1,0,20,1,2
440,90,24,1,1,8.25,1,0,1,0,18,0,25
440,92,24,0,1,8.25,1,0,1,0,22,0,4
440,94,24,2,1,8.25,1,0,1,0,15,1,46
441,90,20,1,1,8.083333,1,0,1,0,21,0,14
441,92,20,3,1,8.083333,1,0,1,0,23,1,69
441,94,20,0,1,8.083333,1,0,1,0,21,1,8
442,90,24,3,1,8.666667,1,0,0,0,12,0,52
442,92,24,3,1,8.666667,1,0,0,0,18,0,62
442,94,24,2,1,8.666667,1,0,0,0,21,0,26
443,90,19,1,1,8.25,1,0,1,0,22,1,5
443,92,19,2,1,8.25,1,0,1,0,19,0,26
443,94,19,1,1,8.25,1,0,1,0,24,1,3
444,90,21,2,0,8.916667,1,0,1,0,19,1,34
444,92,21,1,0,8.916667,1,0,1,0,15,1,12
444,94,21,0,0,8.916667,1,0,1,0,19,1,14
445,90,20,0,1,9.166667,1,0,0,0,15,0,7
445,92,20,0,1,9.166667,1,0,0,0,21,1,10
445,94,20,0,1,9.166667,1,0,0,0,16,0,2
446,90,19,0,1,9.916667,1,0,0,0,19,0,10
446,92,19,0,1,9.916667,1,0,0,0,24,0,4
446,94,19,0,1,9.916667,1,0,0,0,21,0,4
447,90,23,0,1,8.583333,1,0,0,0,20,0,5
447,92,23,0,1,8.583333,1,0,0,0,16,0,3
447,94,23,0,1,8.583333,1,0,0,0,18,0,10
448,90,24,0,1,8.583333,0,1,0,0,23,1,5
448,92,24,0,1,8.583333,0,1,0,0,21,1,7
448,94,24,0,1,8.583333,0,1,0,0,24,1,4
449,90,17,1,0,8.333333,1,0,1,0,19,0,25
449,92,17,2,0,8.333333,1,0,1,0,20,0,65
449,94,17,2,0,8.333333,1,0,1,0,21,1,28
450,90,17,3,1,9.666667,1,0,0,0,21,0,62
450,92,17,2,1,9.666667,1,0,0,0,18,0,35
450,94,17,3,1,9.666667,1,0,0,0,24,0,69
451,90,18,3,1,8.333333,1,0,0,0,19,0,69
451,92,18,3,1,8.333333,1,0,0,0,19,0,62
451,94,18,4,1,8.333333,1,0,0,0,17,0,71
452,90,24,3,0,9.166667,1,0,1,0,17,1,55
452,92,24,1,0,9.166667,1,0,1,0,19,1,19
452,94,24,2,0,9.166667,1,0,1,0,18,1,37
453,90,20,4,0,9.583333,1,0,1,0,18,1,87
453,92,20,0,0,9.583333,1,0,1,0,16,1,7
453,94,20,1,0,9.583333,1,0,1,0,17,1,25
454,90,22,1,0,10,1,0,0,1,22,0,27
454,92,22,0,0,10,1,0,0,1,22,0,19
454,94,22,0,0,10,1,0,0,1,22,0,15
455,90,19,1,1,8.666667,1,0,0,0,19,0,17
455,92,19,1,1,8.666667,1,0,0,0,23,0,4
455,94,19,0,1,8.666667,1,0,0,0,21,0,3
456,90,21,3,1,8.583333,0,1,0,0,18,0,62
456,92,21,3,1,8.583333,0,1,0,0,18,0,65
456,94,21,2,1,8.583333,0,1,0,0,24,0,38
457,90,19,1,0,9.583333,0,1,0,0,17,0,11
457,92,19,1,0,9.583333,0,1,0,0,23,0,2
457,94,19,4,0,9.583333,0,1,0,0,22,0,91
458,90,21,0,1,8.25,0,1,0,0,21,0,8
458,92,21,0,1,8.25,0,1,0,0,23,0,10
458,94,21,2,1,8.25,0,1,0,0,23,0,28
459,90,22,2,0,8.166667,0,1,0,1,20,0,38
459,92,22,1,0,8.166667,0,1,0,1,24,0,19
459,94,22,1,0,8.166667,0,1,0,1,21,0,40
460,90,21,0,1,8.583333,0,1,0,0,24,0,1
460,92,21,0,1,8.583333,0,1,0,0,13,1,5
460,94,21,0,1,8.583333,0,1,0,0,23,0,7
461,90,23,4,1,8.416667,0,1,0,0,19,0,79
461,92,23,6,1,8.416667,0,1,0,0,23,0,99
461,94,23,4,1,8.416667,0,1,0,0,22,0,76
462,90,19,2,1,8.666667,0,1,0,0,23,0,35
462,92,19,0,1,8.666667,0,1,0,0,24,0,5
462,94,19,0,1,8.666667,0,1,0,0,23,0,10
463,90,22,4,0,9.75,0,1,0,0,22,0,84
463,92,22,4,0,9.75,0,1,0,0,24,0,74
463,94,22,5,0,9.75,0,1,0,0,24,0,100
464,90,18,2,0,8.75,0,1,0,0,22,1,53
464,92,18,2,0,8.75,0,1,0,0,24,1,49
464,94,18,2,0,8.75,0,1,0,0,18,0,41
465,90,21,3,0,9.666667,0,1,0,0,24,0,54
465,92,21,1,0,9.666667,0,1,0,0,22,0,30
465,94,21,3,0,9.666667,0,1,0,0,24,0,79
466,90,22,1,0,8.583333,0,1,0,0,16,0,14
466,92,22,0,0,8.583333,0,1,0,0,24,0,7
466,94,22,2,0,8.583333,0,1,0,0,22,0,50
467,90,16,1,1,10,0,1,0,1,15,1,11
467,92,16,0,1,10,0,1,0,1,16,0,8
467,94,16,1,1,10,0,1,0,1,14,0,8
468,90,17,3,1,9.5,0,1,1,0,13,1,62
468,92,17,2,1,9.5,0,1,1,0,23,1,29
468,94,17,2,1,9.5,0,1,1,0,22,1,23
469,90,17,0,0,8.833333,1,0,1,1,22,0,5
469,92,17,2,0,8.833333,1,0,1,1,20,1,38
469,94,17,2,0,8.833333,1,0,1,1,23,0,56
470,90,25,1,0,8.416667,1,0,0,0,22,0,8
470,92,25,0,0,8.416667,1,0,0,0,24,0,6
470,94,25,0,0,8.416667,1,0,0,0,24,0,22
471,90,17,2,1,8,0,1,0,0,13,1,29
471,92,17,1,1,8,0,1,0,0,14,1,3
471,94,17,2,1,8,0,1,0,0,11,0,25
472,90,19,1,1,9.25,0,1,0,0,19,1,7
472,92,19,0,1,9.25,0,1,0,0,23,1,1
472,94,19,2,1,9.25,0,1,0,0,24,1,28
473,90,24,0,1,9.083333,0,1,0,0,24,0,4
473,92,24,0,1,9.083333,0,1,0,0,24,0,4
473,94,24,0,1,9.083333,0,1,0,0,20,0,5
474,90,20,0,1,9.25,1,0,1,1,17,1,5
474,92,20,1,1,9.25,1,0,1,1,12,1,19
474,94,20,0,1,9.25,1,0,1,1,10,1,5
475,90,23,0,0,8.916667,1,0,1,0,13,0,5
475,92,23,1,0,8.916667,1,0,1,0,13,0,18
475,94,23,1,0,8.916667,1,0,1,0,19,0,24
476,90,20,0,0,8,1,0,0,0,20,0,8
476,92,20,0,0,8,1,0,0,0,23,0,14
476,94,20,0,0,8,1,0,0,0,23,0,2
477,90,23,2,1,8.583333,1,0,0,0,21,0,32
477,92,23,4,1,8.583333,1,0,0,0,24,0,75
477,94,23,0,1,8.583333,1,0,0,0,24,0,8
478,90,19,2,0,9,1,0,0,1,24,1,27
478,92,19,0,0,9,1,0,0,1,23,0,19
478,94,19,0,0,9,1,0,0,1,24,0,12
479,90,22,2,1,8.833333,1,0,0,0,15,0,31
479,92,22,2,1,8.833333,1,0,0,0,13,0,32
479,94,22,2,1,8.833333,1,0,0,0,10,0,20
480,90,19,2,0,9.5,1,0,0,0,20,0,33
480,92,19,2,0,9.5,1,0,0,0,23,0,44
480,94,19,2,0,9.5,1,0,0,0,24,0,62
481,90,19,0,0,10,1,0,0,1,20,0,1
481,92,19,1,0,10,1,0,0,1,16,0,8
481,94,19,1,0,10,1,0,0,1,19,0,11
482,90,22,0,1,8.916667,1,0,0,0,23,0,8
482,92,22,1,1,8.916667,1,0,0,0,21,0,20
482,94,22,5,1,8.916667,1,0,0,0,16,0,86
483,90,16,0,1,9.416667,1,0,1,0,18,0,7
483,92,16,0,1,9.416667,1,0,1,0,19,1,5
483,94,16,0,1,9.416667,1,0,1,0,17,1,1
484,90,21,2,1,9.75,0,1,0,0,17,0,26
484,92,21,4,1,9.75,0,1,0,0,10,1,73
484,94,21,3,1,9.75,0,1,0,0,15,1,67
485,90,18,2,1,9.416667,0,1,0,0,24,1,38
485,92,18,1,1,9.416667,0,1,0,0,21,1,9
485,94,18,2,1,9.416667,0,1,0,0,23,1,48
486,90,18,0,1,8.916667,0,1,0,0,22,1,6
486,92,18,0,1,8.916667,0,1,0,0,24,1,8
486,94,18,0,1,8.916667,0,1,0,0,24,0,4
487,90,21,3,0,9.416667,0,1,0,0,24,1,65
487,92,21,2,0,9.416667,0,1,0,0,19,1,67
487,94,21,3,0,9.416667,0,1,0,0,22,1,51
488,90,19,2,1,9.083333,0,1,0,0,20,1,40
488,92,19,3,1,9.083333,0,1,0,0,20,0,64
488,94,19,3,1,9.083333,0,1,0,0,19,0,61
489,90,21,6,1,9.583333,0,1,0,0,21,1,94
489,92,21,6,1,9.583333,0,1,0,0,19,0,95
489,94,21,3,1,9.583333,0,1,0,0,24,1,68
490,90,20,0,1,9.333333,0,1,1,0,17,1,7
490,92,20,0,1,9.333333,0,1,1,0,24,1,7
490,94,20,0,1,9.333333,0,1,1,0,24,1,5
491,90,18,1,0,9.75,0,1,0,0,11,1,9
